"","Facility","Name","Address","City","State","Zip","County","Longitude","Latitude","Naics","Year","TRDGHG","Combustion","Process","Process_Coke","Process_DRF","Process_Taconite","Process_Sinter","Waste","Fac_Type","unit"
"115",1002903,"AK STEEL CORP/BUTLER WORKS","1 ARMCO DR","BUTLER","PA","16003","BUTLER COUNTY",-79.94273,40.82926,331110,2013,297410.24,202297.18,94909,0,0,0,0,0,"EAF","Mt CO2e"
"116",1002903,"AK STEEL CORP/BUTLER WORKS","1 ARMCO DR","BUTLER","PA","16003","BUTLER COUNTY",-79.94273,40.82926,331110,2014,314396.8,199469.225,114726.2,0,0,0,0,0,"EAF","Mt CO2e"
"117",1002903,"AK STEEL CORP/BUTLER WORKS","1 ARMCO DR","BUTLER","PA","16003","BUTLER COUNTY",-79.94273,40.82926,331110,2015,268048.124,206578.468,61261.3,0,0,0,0,0,"EAF","Mt CO2e"
"118",1002903,"AK STEEL CORP/BUTLER WORKS","1 ARMCO DR","BUTLER","PA","16003","BUTLER COUNTY",-79.94273,40.82926,331110,2016,264915.456,197299.292,64590.4,0,0,0,0,113.04,"EAF","Mt CO2e"
"119",1002903,"AK STEEL CORP/BUTLER WORKS","1 ARMCO DR","BUTLER","PA","16003","BUTLER COUNTY",-79.94273,40.82926,331110,2017,275177.922,179585.629,91137.5,0,0,0,0,170.91,"EAF","Mt CO2e"
"120",1002903,"AK STEEL CORP/BUTLER WORKS","1 ARMCO DR","BUTLER","PA","16003","BUTLER COUNTY",-79.94273,40.82926,331110,2018,306021.482,203835.024,95649.5,0,0,0,0,253.23,"EAF","Mt CO2e"
"121",1002903,"AK STEEL CORP/BUTLER WORKS","1 ARMCO DR","BUTLER","PA","16003","BUTLER COUNTY",-79.94273,40.82926,331110,2019,257978.286,189430.427,59572.9,0,0,0,0,351.33,"EAF","Mt CO2e"
"122",1002903,"Cleveland-Cliffs Steel Corporation /BUTLER WORKS","1 ARMCO DR","BUTLER","PA","16003","BUTLER COUNTY",-79.94273,40.82926,331110,2020,207983.804,158243.778,39105.5,0,0,0,0,418.98,"EAF","Mt CO2e"
"123",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2011,418477.48,139719.9,278617,0,0,0,0,0,"EAF","Mt CO2e"
"124",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2012,332208.5,133726.77,198347,0,0,0,0,0,"EAF","Mt CO2e"
"125",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2013,351571.25,132886.76,218550,0,0,0,0,0,"EAF","Mt CO2e"
"126",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2014,438538.288,149248.191,289139.2,0,0,0,0,0,"EAF","Mt CO2e"
"127",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2015,327822.532,124351.274,203345.6,0,0,0,0,0,"EAF","Mt CO2e"
"128",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2016,338621.804,118524.753,219977.3,0,0,0,0,0,"EAF","Mt CO2e"
"129",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2017,326150.1,119335.575,206693.7,0,0,0,0,0,"EAF","Mt CO2e"
"130",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2018,309477.232,124369.774,184981.8,0,0,0,0,0,"EAF","Mt CO2e"
"131",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2019,270940.712,116289.009,154534.1,0,0,0,0,0,"EAF","Mt CO2e"
"132",1002958,"NUCOR STEEL HERTFORD COUNTY","1505 RIVER RD","COFIELD","NC","27922","HERTFORD COUNTY",-76.81115,36.355216,331110,2020,251729.896,120501.897,131106.1,0,0,0,0,0,"EAF","Mt CO2e"
"133",1002768,"Vallourec Star","2669 Martin Luther King Jr Blv","Youngstown","OH","44510","MAHONING COUNTY",-80.6848,41.1266,331110,2014,238167.036,149444.102,88571.5,0,0,0,0,0,"EAF","Mt CO2e"
"134",1002768,"Vallourec Star","2669 Martin Luther King Jr Blv","Youngstown","OH","44510","MAHONING COUNTY",-80.6848,41.1266,331110,2015,90383.58,71867.285,18443.8,0,0,0,0,0,"EAF","Mt CO2e"
"135",1002768,"Vallourec Star","2669 Martin Luther King Jr Blv","Youngstown","OH","44510","MAHONING COUNTY",-80.6848,41.1266,331110,2016,106925.988,82663.716,24178.5,0,0,0,0,0,"EAF","Mt CO2e"
"136",1002768,"Vallourec Star","2669 Martin Luther King Jr Blv","Youngstown","OH","44510","MAHONING COUNTY",-80.6848,41.1266,331110,2017,156956.92,113848.565,42992.9,0,0,0,0,0,"EAF","Mt CO2e"
"137",1002768,"Vallourec Star","2669 Martin Luther King Jr Blv","Youngstown","OH","44510","MAHONING COUNTY",-80.6848,41.1266,331110,2018,176197.32,127330.94,48737.5,0,0,0,0,0,"EAF","Mt CO2e"
"138",1002768,"Vallourec Star","2669 Martin Luther King Jr Blv","Youngstown","OH","44510","MAHONING COUNTY",-80.6848,41.1266,331110,2019,144019.792,108036.044,35874.2,0,0,0,0,0,"EAF","Mt CO2e"
"139",1002768,"Vallourec Star","2669 Martin Luther King Jr Blv","Youngstown","OH","44510","MAHONING COUNTY",-80.6848,41.1266,331110,2020,111849.26,77149.195,34622.2,0,0,0,0,0,"EAF","Mt CO2e"
"140",1002769,"LETOURNEAU TECHNOLOGIES INC","2400 S. MCARTHUR BLVD.","LONGVIEW","TX","75601","GREGG COUNTY",-94.737374,32.459707,333120,2011,61879.73,58966.52,2853.9,0,0,0,0,0,"EAF","Mt CO2e"
"141",1002769,"LETOURNEAU TECHNOLOGIES INC","2400 S. MCARTHUR BLVD.","LONGVIEW","TX","75601","GREGG COUNTY",-94.737374,32.459707,333120,2012,67562.81,65388.65,2109,0,0,0,0,0,"EAF","Mt CO2e"
"142",1002769,"LETOURNEAU TECHNOLOGIES INC","2400 S. MCARTHUR BLVD.","LONGVIEW","TX","75601","GREGG COUNTY",-94.737374,32.459707,333120,2013,40019.71,38548.5,1432.9,0,0,0,0,0,"EAF","Mt CO2e"
"143",1002769,"Joy Global Longview Operations","2400 S. MCARTHUR BLVD.","LONGVIEW","TX","75601","GREGG COUNTY",-94.737374,32.459707,333120,2014,42806.496,41122.347,1642.8,0,0,0,0,0,"EAF","Mt CO2e"
"144",1002769,"Joy Global Longview Operations","2400 S. MCARTHUR BLVD.","LONGVIEW","TX","75601","GREGG COUNTY",-94.737374,32.459707,333120,2015,28701.544,27984.083,689,0,0,0,0,0,"EAF","Mt CO2e"
"145",1002769,"Joy Global Longview Operations","2400 S. MCARTHUR BLVD.","LONGVIEW","TX","75601","GREGG COUNTY",-94.737374,32.459707,333120,2016,16010.24,15695.23,298.9,0,0,0,0,0,"EAF","Mt CO2e"
"146",1002714,"Republic Steel - Lorain Plant","1807 E. 28th St.","Lorain","OH","44055","LORAIN COUNTY",-82.133082,41.448518,331111,2014,113128.744,90575.581,22457.5,0,0,0,0,0,"EAF","Mt CO2e"
"147",1002714,"Republic Steel - Lorain Plant","1807 E. 28th St.","Lorain","OH","44055","LORAIN COUNTY",-82.133082,41.448518,331111,2015,86400.48,84896.46,1418.1,0,0,0,0,0,"EAF","Mt CO2e"
"148",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2011,79531.68,60534.45,18937.2,0,0,0,0,0,"EAF","Mt CO2e"
"149",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2012,76680.5,52790.1,23836.7,0,0,0,0,0,"EAF","Mt CO2e"
"150",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2013,78838.288,55987.066,22794.3,0,0,0,0,0,"EAF","Mt CO2e"
"151",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2014,84223.388,56317.866,27848.6,0,0,0,0,0,"EAF","Mt CO2e"
"152",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2015,87608.892,55027.144,32525.9,0,0,0,0,0,"EAF","Mt CO2e"
"153",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2016,80530.26,50425.845,30053.4,0,0,0,0,0,"EAF","Mt CO2e"
"154",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2017,83383.152,52649.489,30680.5,0,0,0,0,0,"EAF","Mt CO2e"
"155",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2018,85908.948,53419.111,32435.6,0,0,0,0,0,"EAF","Mt CO2e"
"156",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2019,88078.488,56332.166,31689.4,0,0,0,0,0,"EAF","Mt CO2e"
"157",1003052,"GERDAU - FORT SMITH MILL","5225 PLANTERS ROAD","FORT SMITH","AR","72916","SEBASTIAN COUNTY",-94.375278,35.3025,331110,2020,71874.904,52043.778,19778.5,0,0,0,0,0,"EAF","Mt CO2e"
"158",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2011,65345.11,36506.76,28801,0,0,0,0,0,"EAF","Mt CO2e"
"159",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2012,64545.108,37417.981,27089,0,0,0,0,0,"EAF","Mt CO2e"
"160",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2013,57712.064,36236.648,21438.9,0,0,0,0,0,"EAF","Mt CO2e"
"161",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2014,59393.212,36681.759,22674.4,0,0,0,0,0,"EAF","Mt CO2e"
"162",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2015,41463.996,27686.272,13749.8,0,0,0,0,0,"EAF","Mt CO2e"
"163",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2016,32031.844,14902.108,17114.7,0,0,0,0,0,"EAF","Mt CO2e"
"164",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2017,33929.94,15803.03,18110.8,0,0,0,0,0,"EAF","Mt CO2e"
"165",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2018,33551.38,18506.085,15026.5,0,0,0,0,0,"EAF","Mt CO2e"
"166",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2019,34862.128,19001.296,15841.5,0,0,0,0,0,"EAF","Mt CO2e"
"167",1003268,"ALTON STEEL COMPANY","#5 CUT ST.","ALTON","IL","62002","MADISON COUNTY",-90.14503,38.88321,331110,2020,30371.288,16582.541,13772.1,0,0,0,0,0,"EAF","Mt CO2e"
"168",1003093,"NUCOR STEEL MEMPHIS INC","3601 PAUL R LOWRY ROAD","MEMPHIS","TN","38109","SHELBY COUNTY",-90.15314,35.04991,331110,2011,99765.044,53498.513,46211.7,0,0,0,0,0,"EAF","Mt CO2e"
"169",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2011,115639.932,44706.824,70888,0,0,0,0,0,"EAF","Mt CO2e"
"170",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2012,128043.812,49815.734,78177.6,0,0,0,0,0,"EAF","Mt CO2e"
"171",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2013,128293.372,47325.979,80919.6,0,0,0,0,0,"EAF","Mt CO2e"
"172",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2014,145501.648,53803.311,91644.1,0,0,0,0,0,"EAF","Mt CO2e"
"173",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2015,155223.308,51146.356,104025.4,0,0,0,0,0,"EAF","Mt CO2e"
"174",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2016,121894.716,48642.512,68806.2,0,0,0,0,0,"EAF","Mt CO2e"
"175",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2017,135284.444,54451.633,72227.1,0,0,0,0,0,"EAF","Mt CO2e"
"176",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2018,155117.048,53616.411,88672,0,0,0,0,0,"EAF","Mt CO2e"
"177",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2019,107044.776,59617.632,64081.1,0,0,0,0,0,"EAF","Mt CO2e"
"178",1003474,"CHARTER STEEL CLEVELAND *","4300 EAST 49TH STREET","CUYAHOGA HEIGHTS","OH","44125","CUYAHOGA COUNTY",-81.66421,41.442661,331110,2020,97767.792,54923.244,57789.4,0,0,0,0,0,"EAF","Mt CO2e"
"179",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2011,35176.352,26177.039,8973,0,0,0,0,0,"EAF","Mt CO2e"
"180",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2012,32659.204,25558.428,7075,0,0,0,0,0,"EAF","Mt CO2e"
"181",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2013,30915.054,25168.518,5721,0,0,0,0,0,"EAF","Mt CO2e"
"182",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2014,34834.344,28122.583,6683.3,0,0,0,0,0,"EAF","Mt CO2e"
"183",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2015,34397.148,27187.661,7182.1,0,0,0,0,0,"EAF","Mt CO2e"
"184",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2016,27812.968,21600.551,6190.4,0,0,0,0,0,"EAF","Mt CO2e"
"185",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2017,28750.96,23696.895,5029.9,0,0,0,0,0,"EAF","Mt CO2e"
"186",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2018,30930.508,24368.806,6537,0,0,0,0,0,"EAF","Mt CO2e"
"187",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2019,29551.86,23761.895,5765.8,0,0,0,0,0,"EAF","Mt CO2e"
"188",1003577,"GERDAU AMERISTEEL US INC","1500 WEST 3RD STREET","WILTON","IA","52778","MUSCATINE COUNTY",-91.042156,41.585661,331110,2020,29940.508,24359.406,5556.4,0,0,0,0,0,"EAF","Mt CO2e"
"189",1003668,"ARCELORMITTAL PLATE LLC","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2011,239266.496,147027.547,92090.2,0,0,0,0,0,"EAF","Mt CO2e"
"190",1003668,"ARCELORMITTAL PLATE LLC","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2012,210959.244,134189.983,76633.4,0,0,0,0,0,"EAF","Mt CO2e"
"191",1003668,"ARCELORMITTAL PLATE LLC","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2013,208773.77,129134.77,79509.4,0,0,0,0,0,"EAF","Mt CO2e"
"192",1003668,"ARCELORMITTAL PLATE LLC","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2014,217869.304,131633.828,86102.3,0,0,0,0,0,"EAF","Mt CO2e"
"193",1003668,"ARCELORMITTAL PLATE LLC","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2015,157977.196,106925.622,50862.7,0,0,0,0,0,"EAF","Mt CO2e"
"194",1003668,"ARCELORMITTAL PLATE LLC","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2016,142944.02,100758.99,42083,0,0,0,0,0,"EAF","Mt CO2e"
"195",1003668,"ARCELORMITTAL PLATE LLC","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2017,175948.464,115702.898,60128.5,0,0,0,0,0,"EAF","Mt CO2e"
"196",1003668,"ARCELORMITTAL PLATE LLC","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2018,164158.812,115977.809,48063.4,0,0,0,0,0,"EAF","Mt CO2e"
"197",1003668,"ARCELORMITTAL PLATE LLC","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2019,147500.82,114259.965,33125.4,0,0,0,0,0,"EAF","Mt CO2e"
"198",1003668,"CLEVELAND-CLIFFS PLATE LLC-COATESVILLE","139 MODENA RD","COATESVILLE","PA","19320","CHESTER COUNTY",-75.82791,39.98301,331110,2020,138018.384,110177.288,27729.4,0,0,0,0,0,"EAF","Mt CO2e"
"199",1003580,"ARCELORMITTAL VINTON INC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2011,53188.964,22528.873,30637,0,0,0,0,0,"EAF","Mt CO2e"
"200",1003580,"ARCELORMITTAL VINTON INC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2012,51800.964,22602.873,29175,0,0,0,0,0,"EAF","Mt CO2e"
"201",1003580,"ARCELORMITTAL VINTON INC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2013,44834.928,19114.596,25701,0,0,0,0,0,"EAF","Mt CO2e"
"202",1003580,"ARCELORMITTAL VINTON INC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2014,53903.332,31540.449,22331.2,0,0,0,0,0,"EAF","Mt CO2e"
"203",1003580,"ARCELORMITTAL VINTON INC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2015,47737.572,20940.229,26776.4,0,0,0,0,0,"EAF","Mt CO2e"
"204",1003580,"VINTON STEEL LLC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2016,47553.692,28791.894,18732.8,0,0,0,0,0,"EAF","Mt CO2e"
"205",1003580,"VINTON STEEL LLC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2017,44194.156,24740.417,19428.5,0,0,0,0,0,"EAF","Mt CO2e"
"206",1003580,"VINTON STEEL LLC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2018,46417.356,24896.717,21495.4,0,0,0,0,0,"EAF","Mt CO2e"
"207",1003580,"VINTON STEEL LLC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2019,66033.92,34267.915,31731.1,0,0,0,0,0,"EAF","Mt CO2e"
"208",1003580,"VINTON STEEL LLC","INTERSTATE 10 AND VINTON ROAD","VINTON","TX","79821","EL PASO COUNTY",-106.585052,31.96534,331110,2020,57102.292,28512.594,28560.7,0,0,0,0,0,"EAF","Mt CO2e"
"209",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2011,46786.204,25555.528,21204.9,0,0,0,0,0,"EAF","Mt CO2e"
"210",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2012,47378.852,25841.639,21510.9,0,0,0,0,0,"EAF","Mt CO2e"
"211",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2013,51491.78,31710.56,19749,0,0,0,0,0,"EAF","Mt CO2e"
"212",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2014,48970.596,27553.672,21389,0,0,0,0,0,"EAF","Mt CO2e"
"213",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2015,33824.528,19038.996,14766.2,0,0,0,0,0,"EAF","Mt CO2e"
"214",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2016,34754.628,19001.996,15733.3,0,0,0,0,0,"EAF","Mt CO2e"
"215",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2017,42165.428,19115.296,23030.8,0,0,0,0,0,"EAF","Mt CO2e"
"216",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2018,46157.52,21198.44,24937.6,0,0,0,0,0,"EAF","Mt CO2e"
"217",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2019,55844.008,24413.506,31405.8,0,0,0,0,0,"EAF","Mt CO2e"
"218",1003507,"Gerdau Ameristeel US, Inc - Charlotte Mill","6601 LAKEVIEW ROAD","CHARLOTTE","NC","28269","MECKLENBURG COUNTY",-80.82926,35.33902,331110,2020,55922.208,24258.206,31639.3,0,0,0,0,0,"EAF","Mt CO2e"
"219",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2011,254618.34,95413.28,159108.4,0,0,0,0,0,"EAF","Mt CO2e"
"220",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2012,275103.18,97984.235,177019.6,0,0,0,0,0,"EAF","Mt CO2e"
"221",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2013,244694.004,91942.803,152658.3,0,0,0,0,0,"EAF","Mt CO2e"
"222",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2014,302859.688,109472.966,193283.6,0,0,0,0,0,"EAF","Mt CO2e"
"223",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2015,243297.42,87590.315,155618.5,0,0,0,0,0,"EAF","Mt CO2e"
"224",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2016,265734.544,94499.158,171139.8,0,0,0,0,0,"EAF","Mt CO2e"
"225",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2017,307954.468,114577.276,193261.2,0,0,0,0,0,"EAF","Mt CO2e"
"226",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2018,281210.66,116761.82,164330.7,0,0,0,0,0,"EAF","Mt CO2e"
"227",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2019,225305.12,87336.715,137879.8,0,0,0,0,0,"EAF","Mt CO2e"
"228",1003457,"Nucor Steel Tuscaloosa, Inc.","1700 Holt Road NE","Tuscaloosa","AL","35404","TUSCALOOSA COUNTY",-87.50693,33.23375,331110,2020,275136.816,88832.837,186214.3,0,0,0,0,0,"EAF","Mt CO2e"
